kod_zsj_d,x_min,x_max,y_min,y_max,nazev,popis,kod_zsj,kod_cast_obec,kod_momc,upper_name,area
3298510,15.807620,15.811791,49.944080,49.949321,Obchodní zóna,ZSJ-D,329851,409898,571164,Chrudim,75583.000000
0336260,14.346429,14.385169,48.952289,48.984231,Dubné,ZSJ-D,033626,033626,544442,Dubné,5605554.000000
0537830,13.443384,13.512170,49.773297,49.812242,Chrást,ZSJ-D,053783,053783,558966,Chrást,9844810.000000
1318570,14.503902,14.514839,50.056484,50.061950,Záběhlice-průmyslový obvod,ZSJ-D,131857,490253,500224,Praha,181812.000000
1212910,12.743938,12.790978,49.836820,49.859361,Týnec,ZSJ-D,121291,121291,561134,Planá,5038696.000000
1031440,13.337961,13.376948,49.260805,49.287299,Nemilkov,ZSJ-D,103144,103144,557366,Velhartice,4385793.000000
3137340,17.518065,17.529405,49.174462,49.183218,Boříčko,ZSJ-D,313734,412171,585513,Napajedla,369097.000000
3151680,18.355061,18.364343,49.575234,49.586472,Uhliska,ZSJ-D,315168,413127,598143,Frýdlant nad Ostravicí,499220.000000
0374860,15.157865,15.178401,50.317432,50.325782,Stará Hasina,ZSJ-D,037486,402982,537756,Rožďalovice,725485.000000
0549410,13.458665,13.480409,49.615983,49.633617,Chouzovy,ZSJ-D,054941,054941,557846,Chválenice,1440240.000000
0146210,12.630946,12.668227,50.115739,50.142272,Kamenice,ZSJ-D,014621,014621,560294,Březová,3851987.000000
0558410,17.063238,17.143340,49.284774,49.326257,Ivanovice na Hané,ZSJ-D,055841,055841,593117,Ivanovice na Hané,14024290.000000
0315260,16.869399,16.915703,49.416380,49.449537,Drahany,ZSJ-D,031526,031526,589462,Drahany,6136456.000000
3143070,17.354522,17.369537,49.358606,49.371098,Díly,ZSJ-D,314307,412465,588512,Chropyně,623818.000000
1685560,16.408859,16.475276,48.890140,48.940003,Troskotovice,ZSJ-D,168556,168556,594962,Troskotovice,18097234.000000
3223421,12.792269,12.810099,50.208388,50.220469,Pod Rohem díl 1,ZSJ-D,322342,322342,537926,Jenišov,963174.000000
1710930,18.671629,18.686105,49.681218,49.690519,Dolní Líštná,ZSJ-D,171093,171093,598810,Třinec,599644.000000
0512760,14.638899,14.665251,49.794263,49.806669,Chlístov,ZSJ-D,051276,051276,532045,Chlístov,1008614.000000
1330600,18.097276,18.138336,49.638824,49.654113,Prchalov,ZSJ-D,133060,133060,599808,Příbor,1338974.000000
0502020,13.649905,13.687286,50.049805,50.061846,Žďáry,ZSJ-D,050202,050202,565334,Hvozd,1306572.000000
1444870,17.259092,17.288263,49.938127,49.971720,Holý vrch,ZSJ-D,144487,413089,597783,Rýmařov,3053250.000000
1347670,17.462979,17.480148,49.448562,49.455430,Optiky,ZSJ-D,134767,414255,511382,Přerov,441243.000000
0227810,14.829862,14.877200,50.044260,50.070232,Zahrady,ZSJ-D,022781,402141,533271,Český Brod,2728482.000000
3032750,13.622127,13.637144,50.484560,50.492569,Lesopark Hrabák,ZSJ-D,303275,409162,567027,Most,648638.000000
1431460,16.048415,16.117853,50.489450,50.528919,Rtyně v Podkrkonoší,ZSJ-D,143146,143146,579637,Rtyně v Podkrkonoší,13846159.000000
1779110,17.547900,17.585176,49.013152,49.046715,Veletiny,ZSJ-D,177911,177911,592803,Veletiny,6256649.000000
0390980,13.402542,13.424975,49.249389,49.262571,Horní Staňkov,ZSJ-D,039098,039098,556203,Hlavňovice,1342731.000000
1416910,14.240992,14.254163,50.412735,50.423136,Hracholusky,ZSJ-D,141691,409022,565555,Roudnice nad Labem,331485.000000
1598080,14.084073,14.115531,50.641136,50.657120,Budov,ZSJ-D,159808,159832,502316,Ústí nad Labem,1493674.000000
1522930,12.632243,12.646310,50.163927,50.173880,U dolu Antonín,ZSJ-D,152293,406635,560286,Sokolov,453743.000000
1790270,18.287641,18.301001,49.368295,49.375885,Za Palúchem,ZSJ-D,179027,179019,545163,Velké Karlovice,502541.000000
0127771,16.322442,16.333899,50.587718,50.594912,Spořilov díl 1,ZSJ-D,012777,410381,573922,Broumov,393705.000000
3206500,17.128646,17.137391,49.769612,49.772752,Brníčko-západ,ZSJ-D,320650,174599,505587,Uničov,134669.000000
1129680,13.661189,13.679584,50.623957,50.633609,Hrad Osek,ZSJ-D,112968,112968,567779,Osek,176563.000000
0410170,17.580058,17.596923,49.331652,49.340163,Zámecký park,ZSJ-D,041017,412449,588458,Holešov,443842.000000
1045230,13.862835,13.898185,49.182755,49.209744,Němětice,ZSJ-D,104523,104523,536725,Němětice,3683654.000000
0656410,13.173558,13.210184,50.348720,50.376440,Lestkov,ZSJ-D,065641,065641,563129,Klášterec nad Ohří,3831214.000000
3020740,12.968747,13.028972,50.042868,50.077460,U koupaliště,ZSJ-D,302074,405701,555657,Toužim,6798869.000000
1408810,17.897821,17.945614,49.040017,49.076170,Rokytnice,ZSJ-D,140881,140881,556980,Rokytnice,8353417.000000
1590000,15.548379,15.608850,49.287054,49.298859,Prostředkovice,ZSJ-D,159000,159000,587982,Suchá,3248845.000000
1410620,15.892225,15.916829,50.088489,50.103635,Drahoš,ZSJ-D,141062,141062,575577,Rokytno,763348.000000
1439360,12.633622,12.677113,49.444916,49.499503,Švarcava,ZSJ-D,143936,143910,554189,Rybník,6980800.000000
1681730,14.627971,14.642407,48.834336,48.840573,U vodojemu,ZSJ-D,168173,403784,545171,Trhové Sviny,246838.000000
0732110,15.214486,15.240753,49.452653,49.475692,Krasíkovice,ZSJ-D,073211,073211,561371,Krasíkovice,2224909.000000
1574570,17.031039,17.092679,49.730789,49.775188,Benkov,ZSJ-D,157457,157457,505587,Uničov,9091930.000000
1618610,15.406175,15.427880,50.480865,50.492689,Újezdec,ZSJ-D,161861,161861,577570,Syřenov,1095433.000000
1174550,18.273448,18.338348,49.611074,49.654893,Palkovice,ZSJ-D,117455,117455,598551,Palkovice,10405025.000000
1086260,13.391059,13.455890,49.872172,49.917557,Obora,ZSJ-D,108626,108626,559318,Obora,12619477.000000
0170780,16.222228,16.244182,49.519031,49.532028,Domanínek,ZSJ-D,017078,017078,595411,Bystřice nad Pernštejnem,1337681.000000
0643010,13.699819,13.767844,49.447431,49.480548,Kasejovice,ZSJ-D,064301,064301,557862,Kasejovice,10090764.000000
0364550,16.684988,16.733694,49.291489,49.331121,Habrůvka,ZSJ-D,036455,036455,581569,Habrůvka,8918489.000000
0024290,14.592945,14.642497,48.746917,48.781705,Klení,ZSJ-D,002429,002429,545406,Benešov nad Černou,7663888.000000
0322390,14.572909,14.617361,49.379016,49.409069,Dražičky,ZSJ-D,032239,032239,552291,Dražičky,5124199.000000
0633800,17.420308,17.494625,50.097053,50.132082,Karlovice,ZSJ-D,063380,063380,597481,Karlovice,6029518.000000
0944550,17.882464,17.911756,49.415873,49.425560,Čarabovská,ZSJ-D,094455,094471,544507,Mikulůvka,1375963.000000
1912210,14.471407,14.507854,50.551291,50.566874,Zátyní,ZSJ-D,191221,191221,561533,Dubá,2784034.000000
1530100,12.874212,12.906700,49.522242,49.560364,Polžice,ZSJ-D,153010,153010,554278,Srby,5400098.000000
0021190,14.812087,14.820075,50.283499,50.290323,Obodř,ZSJ-D,002119,402711,535451,Benátky nad Jizerou,215119.000000
0367220,15.882090,15.927207,50.475201,50.508668,Brusnice,ZSJ-D,036722,036731,579211,Hajnice,7030594.000000
3014770,14.324822,14.392238,49.426038,49.456207,Drahužel,ZSJ-D,301477,404705,549576,Milevsko,5796551.000000
0750510,14.726011,14.772735,50.321236,50.361763,Sušno,ZSJ-D,075051,075051,536181,Kropáčova Vrutice,7222212.000000
3911070,13.177636,13.270048,50.166202,50.233392,Bukovina,ZSJ-D,391107,047465,555177,Hradiště,29764143.000000
0724860,16.153792,16.225562,49.180428,49.218003,Kralice nad Oslavou,ZSJ-D,072486,072486,590941,Kralice nad Oslavou,10367264.000000
3126140,16.473655,16.479830,49.748526,49.754357,Kapitána Jaroše,ZSJ-D,312614,161004,577731,Svitavy,211905.000000
1130850,17.732108,17.765092,49.396349,49.434959,Příkazy,ZSJ-D,113085,113077,588822,Osíčko,3892046.000000
1029540,13.785065,13.811690,49.185445,49.208130,Němčice,ZSJ-D,102954,102954,536474,Němčice,2734674.000000
0643430,17.764718,17.818236,49.283186,49.316638,Kašava,ZSJ-D,064343,064343,585343,Kašava,8433304.000000
0753370,13.820054,13.887729,50.689309,50.721751,Horní Krupka,ZSJ-D,075337,075337,567639,Krupka,5288880.000000
1354370,14.004502,14.009552,49.689201,49.692418,Sídliště na Plzeňské,ZSJ-D,135437,403229,539911,Příbram,79669.000000
3027160,14.561081,14.577530,50.742658,50.754815,Městský les,ZSJ-D,302716,407071,561860,Nový Bor,755398.000000
0195770,15.786400,15.791782,50.115757,50.131603,Opatovice-elektrárna,ZSJ-D,019577,019551,574856,Čeperka,265922.000000
0198010,15.843200,15.892136,49.410396,49.448839,Černá,ZSJ-D,019801,019801,595438,Černá,7755467.000000
3146920,17.808981,17.823627,49.032541,49.038775,Bezručova,ZSJ-D,314692,412627,592048,Bojkovice,333599.000000
0809260,13.936530,14.032858,50.076305,50.109860,Lhota,ZSJ-D,080926,080926,513041,Lhota,11713269.000000
1339900,17.566939,17.629016,49.362435,49.407682,Prusinovice,ZSJ-D,133990,133990,588903,Prusinovice,10700232.000000
0077490,14.615945,14.665863,48.872780,48.917645,Borovany,ZSJ-D,007749,007749,544281,Borovany,10539125.000000
0463880,14.497941,14.534389,50.171355,50.188016,Hovorčovice,ZSJ-D,046388,046388,538230,Hovorčovice,2153094.000000
0015200,14.601821,14.626959,50.078339,50.084102,Běchovice,ZSJ-D,001520,001520,538060,Praha,605026.000000
1679830,12.981567,12.990794,50.056654,50.059844,Střed,ZSJ-D,167983,405701,555657,Toužim,164671.000000
0256820,15.546148,15.586942,48.932774,48.973541,Dančovice,ZSJ-D,025682,025682,546143,Dešná,6301615.000000
1188180,16.393008,16.462599,50.132343,50.180367,Pěčín,ZSJ-D,118818,118818,576620,Pěčín,14816043.000000
0406140,15.952968,16.019982,49.274732,49.311833,Hodov,ZSJ-D,040614,040614,590622,Hodov,10251540.000000
0260690,17.356255,17.464668,49.799540,49.866973,Dětřichov nad Bystřicí,ZSJ-D,026069,026069,597252,Dětřichov nad Bystřicí,27524025.000000
3255110,17.748819,17.760046,49.524565,49.541073,Vápenky,ZSJ-D,325511,020486,513067,Černotín,840302.000000
0132690,17.449775,17.462932,49.982085,49.987681,U rybníka,ZSJ-D,013269,413046,597180,Bruntál,285025.000000
0265060,16.402241,16.488531,49.925740,49.954587,Dlouhá Třebová,ZSJ-D,026506,026506,548014,Dlouhá Třebová,10355316.000000
0931900,13.166148,13.231666,49.540706,49.581735,Merklín,ZSJ-D,093190,093190,558044,Merklín,10057399.000000
1608650,14.072093,14.120028,49.125368,49.163350,Svinětice,ZSJ-D,160865,160865,550809,Bavorov,7946598.000000
0246350,16.893235,16.951638,48.995606,49.082695,Dambořice,ZSJ-D,024635,024635,586129,Dambořice,23139443.000000
0732290,15.214609,15.240999,49.467754,49.489396,Pobistrýce,ZSJ-D,073229,073229,547492,Pelhřimov,1914536.000000
0585990,16.837841,16.872630,49.590280,49.624891,Jesenec,ZSJ-D,058599,058599,589586,Jesenec,4810665.000000
1073950,18.188265,18.251894,49.289771,49.331943,Vranča,ZSJ-D,107395,107387,544566,Nový Hrozenkov,14759616.000000
3165040,14.372895,14.382926,50.028101,50.035569,Barrandov IV,ZSJ-D,316504,400289,500143,Praha,322208.000000
3179510,12.987341,13.055879,50.204913,50.237733,Lučiny,ZSJ-D,317951,047465,555177,Hradiště,11109160.000000
1924310,13.934885,13.958674,49.902614,49.921817,Knížkovice,ZSJ-D,192431,192431,532011,Zdice,1841242.000000
3214430,15.827800,15.853324,50.173377,50.182006,Kopec Svatého Jana,ZSJ-D,321443,409847,569810,Hradec Králové,747960.000000
0981080,13.323766,13.352739,49.341360,49.363982,Srbice,ZSJ-D,098108,098108,556718,Mochtín,2772453.000000
1202270,15.280655,15.322108,49.793191,49.823693,Petrovice I,ZSJ-D,120227,120227,534315,Petrovice I,6405171.000000
1371380,13.254029,13.322093,50.026559,50.062061,Rabštejn nad Střelou,ZSJ-D,137138,137138,559202,Manětín,8906488.000000
1887190,16.980690,16.987344,49.276786,49.280621,Sídliště Hraničky,ZSJ-D,188719,188751,592889,Vyškov,117518.000000
0791890,16.941917,17.004639,49.576682,49.597362,Kandia,ZSJ-D,079189,079189,589675,Laškov,3894969.000000
1973600,13.673603,13.713186,49.455534,49.481773,Životice,ZSJ-D,197360,197360,540137,Životice,3781213.000000
1460480,15.042839,15.083065,49.469413,49.502552,Samšín,ZSJ-D,146048,146048,548740,Samšín,4246207.000000
0548870,15.730708,15.789174,48.935413,48.977751,Chvalatice,ZSJ-D,054887,054887,594164,Chvalatice,9686842.000000
1167510,17.536909,17.547317,49.199108,49.206288,Trávníky,ZSJ-D,116751,116769,585599,Otrokovice,512273.000000
0683490,15.238384,15.268152,50.009752,50.019150,Přední rybník,ZSJ-D,068349,402117,533165,Kolín,1435782.000000
1260980,14.855026,14.880367,49.407144,49.427879,Radostovice,ZSJ-D,126098,126098,552241,Dolní Hořice,2175387.000000
0657730,13.274173,13.282995,49.397490,49.401843,Nad nádražím,ZSJ-D,065773,405868,555771,Klatovy,184244.000000
0302100,16.997230,17.003826,49.951052,49.955420,Plechy,ZSJ-D,030210,030210,540501,Nový Malín,106885.000000
1074170,18.008349,18.013041,49.592718,49.596541,Nový Jičín-střed,ZSJ-D,107417,413500,599191,Nový Jičín,78107.000000
1133610,15.998776,16.031962,49.314761,49.336528,Osové,ZSJ-D,113361,113361,596353,Osové,3221931.000000
1438210,18.044583,18.094283,49.567841,49.617889,Rybí,ZSJ-D,143821,143821,568554,Rybí,9001070.000000
1399630,14.424493,14.464357,48.739995,48.781472,Střítež,ZSJ-D,139963,139963,551538,Střítež,6124162.000000
1660900,13.834927,13.848505,50.645259,50.652812,Na hvězdě,ZSJ-D,166090,166260,567442,Teplice,326899.000000
1550980,15.165288,15.207164,49.422896,49.457661,Starý Pelhřimov,ZSJ-D,155098,155098,547492,Pelhřimov,4424672.000000
0975780,14.966240,14.977532,50.524146,50.532032,Mnichovo Hradiště-historické jádro,ZSJ-D,097578,402770,536326,Mnichovo Hradiště,350577.000000
0188810,15.016644,15.077098,49.610728,49.646365,Čechtice,ZSJ-D,018881,018881,529486,Čechtice,10350251.000000
1773691,15.912419,15.922165,49.813556,49.818791,Příkrakov díl 1,ZSJ-D,177369,410110,572462,Včelákov,224122.000000
1336630,17.088541,17.101751,49.481625,49.488895,U kostelecké silnice,ZSJ-D,133663,412473,589250,Prostějov,378934.000000
0580330,15.240478,15.254874,49.754424,49.763626,Tasice,ZSJ-D,058033,058033,573566,Bělá,574856.000000
0268750,17.737516,17.807633,49.640960,49.693619,Dobešov,ZSJ-D,026875,026875,599701,Odry,12277483.000000
3133510,16.524364,16.535553,49.300999,49.312470,Jungmannova,ZSJ-D,313351,412015,583251,Kuřim,494804.000000
0439580,15.872501,15.914821,49.326578,49.351162,Horní Radslavice,ZSJ-D,043958,043958,595675,Horní Radslavice,4670155.000000
1477290,14.701970,14.709371,49.376034,49.382531,Sídliště u Nechyby,ZSJ-D,147729,405175,553069,Sezimovo Ústí,198008.000000
0875130,13.805724,13.812886,50.346675,50.351278,Nemocnice,ZSJ-D,087513,409111,565971,Louny,144680.000000
1409701,15.435789,15.456686,50.741364,50.749180,Studenov díl 1,ZSJ-D,140970,140970,577456,Rokytnice nad Jizerou,798981.000000
0616462,15.033217,15.034966,49.772114,49.772430,Račíněves díl 2,ZSJ-D,061646,061662,534129,Kácov,2825.000000
1437230,17.961531,17.975214,49.395880,49.405955,Páleniska,ZSJ-D,143723,143731,544850,Růžďka,595126.000000
3256600,16.356107,16.364626,49.180186,49.184541,U Zastávky,ZSJ-D,325660,000701,582808,Babice u Rosic,195441.000000
1404810,15.367974,15.387850,49.349824,49.363562,Kopaniny,ZSJ-D,140481,140490,587796,Rohozná,1488287.000000
0196150,13.955107,14.001220,49.145553,49.172016,Čepřovice,ZSJ-D,019615,019615,550949,Čepřovice,5458135.000000
1960020,15.644982,15.719716,49.124603,49.186285,Želetava,ZSJ-D,196002,196002,591998,Želetava,13728306.000000
0999700,16.962103,17.020588,49.081266,49.136740,Mouřínov,ZSJ-D,099970,099970,557048,Mouřínov,11526101.000000
1347320,17.452145,17.459044,49.447191,49.452417,Šířava-jih,ZSJ-D,134732,414255,511382,Přerov,158202.000000
1688580,16.275910,16.403989,49.766045,49.807944,Trstěnice,ZSJ-D,168858,168858,578894,Trstěnice,21495775.000000
1632950,13.978419,14.048593,49.257073,49.285484,Štěkeň,ZSJ-D,163295,163295,551856,Štěkeň,9080545.000000
0939630,14.086877,14.135589,48.988163,49.012278,Ratiborova Lhota,ZSJ-D,093963,093963,550426,Mičovice,4523829.000000
1737890,13.874379,13.916821,50.004077,50.050477,Pohořelec,ZSJ-D,173789,173797,542610,Zbečno,6336932.000000
1002932,14.610781,14.628438,50.458290,50.467094,Ráj díl 2,ZSJ-D,100293,100293,535052,Mšeno,580022.000000
0216520,15.133174,15.194189,49.172701,49.204714,Česká Olešná,ZSJ-D,021652,021652,547239,Strmilov,8040294.000000
0400110,16.412007,16.474211,49.993223,50.034267,Hnátnice,ZSJ-D,040011,040011,580261,Hnátnice,11315563.000000
0216610,16.057160,16.096663,49.776751,49.816753,Česká Rybná,ZSJ-D,021661,021661,572080,Proseč,8089637.000000
3199960,18.240044,18.246747,49.825252,49.828327,Pod hulváckým lesem,ZSJ-D,319996,414115,554286,Ostrava,87493.000000
3134320,16.319367,16.338778,49.122710,49.136092,Hybešova,ZSJ-D,313432,412023,583588,Oslavany,609575.000000
0727530,14.294973,14.305390,50.219059,50.231997,Minice,ZSJ-D,072753,072753,534951,Kralupy nad Vltavou,336338.000000
1307530,14.392495,14.402047,50.129388,50.143531,Zámky-Podhoří,ZSJ-D,130753,400581,500208,Praha,234168.000000
0539370,16.883294,16.966249,50.117788,50.153720,Chrastice,ZSJ-D,053937,053937,541079,Staré Město,9768286.000000
0187750,14.573799,14.662991,50.271439,50.306112,Čečelice,ZSJ-D,018775,018775,534749,Čečelice,11560674.000000
0902800,15.179926,15.195839,50.640574,50.648056,Labe,ZSJ-D,090280,090280,563706,Malá Skála,348458.000000
0783360,13.051312,13.095101,49.574170,49.596336,Kvíčovice,ZSJ-D,078336,078336,553841,Kvíčovice,4007483.000000
0871810,16.410290,16.456909,49.498424,49.538921,Louka,ZSJ-D,087181,087181,553875,Louka,8511660.000000
1865380,17.844133,17.903985,49.732520,49.768118,Vrchy,ZSJ-D,186538,186538,569747,Vrchy,10571234.000000
0880210,17.376510,17.417782,49.189294,49.241932,Lubná,ZSJ-D,088021,088021,588717,Lubná,6556088.000000
0888540,16.269550,16.330811,50.185821,50.225148,Lukavice,ZSJ-D,088854,088854,576492,Lukavice,10912958.000000
1199380,14.653939,14.716308,48.912910,48.952704,Petrovice,ZSJ-D,119938,119938,544817,Mladošovice,6308712.000000
1455560,16.430312,16.508952,50.190099,50.242070,Říčky v Orlických horách,ZSJ-D,145556,145556,576735,Říčky v Orlických horách,14828945.000000
0555570,13.191925,13.242823,50.117297,50.134292,Mokrá,ZSJ-D,055557,055557,506621,Čichalov,4394249.000000
0295720,16.163235,16.206664,49.400728,49.423262,Dolní Libochová,ZSJ-D,029572,029572,595519,Dolní Libochová,4124369.000000
1470280,15.035065,15.084723,49.035204,49.048521,Lhota,ZSJ-D,147028,147028,546101,Číměř,3357984.000000
1274930,14.459333,14.482559,50.077785,50.083572,Olšanské hřbitovy,ZSJ-D,127493,490261,500097,Praha,680779.000000
1836440,14.888310,14.933292,49.340852,49.369253,Vlčeves,ZSJ-D,183644,183644,563447,Vlčeves,5462602.000000
3183880,14.514782,14.515911,50.059626,50.060651,Hostivař-u Záběhlic-sever,ZSJ-D,318388,400866,547387,Praha,8574.000000
1874880,14.566123,14.635240,50.265485,50.293872,Všetaty,ZSJ-D,187488,187488,535320,Všetaty,6134086.000000
0667450,14.502394,14.520086,50.298863,50.306462,Větrušice,ZSJ-D,066745,066745,534897,Kly,677847.000000
0842470,14.871245,14.930949,50.246599,50.288868,Lipník,ZSJ-D,084247,084247,565563,Lipník,9369864.000000
1613810,13.434091,13.487974,49.231220,49.256543,Svojšice,ZSJ-D,161381,161381,556921,Petrovice u Sušice,3759880.000000
1206340,15.812235,15.855711,50.515260,50.563162,Pilníkov III,ZSJ-D,120634,411302,579599,Pilníkov,4714796.000000
3021120,13.707526,13.727340,49.317473,49.324981,Za tratí,ZSJ-D,302112,406066,556254,Horažďovice,637042.000000
0818090,14.279804,14.331557,49.741420,49.774325,Libčice,ZSJ-D,081809,081809,540901,Nový Knín,6726480.000000
1104770,14.371091,14.430107,49.088729,49.134292,Chlumec,ZSJ-D,110477,110477,544892,Olešník,11518590.000000
1442150,14.450770,14.509167,48.649799,48.678716,Rychnov nad Malší,ZSJ-D,144215,144215,545465,Dolní Dvořiště,5288939.000000
0836740,18.014746,18.084507,49.187584,49.232925,Lidečko,ZSJ-D,083674,083674,544370,Lidečko,12634744.000000
1765830,13.227662,13.279472,50.166561,50.191278,Valeč,ZSJ-D,176583,176583,555690,Valeč,4180614.000000
